Company,Time,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,class
350,2,-0.46913,1.0443,0.0055644,0.84594,0.45287,0.054563,0.034536,0.22,0.012287,0.036118,-0.036766,0.81327,1.1357,0.15406,5.4909,3.0378,0.12048,0.55418,0.0052117,0.10609,0.0066925,0.55685,2.4337,0.27217,0.77873,32.6,11.384,13.113,0.032983,0.067205,0.17132,9.5158,0.37831,0.92056,0.76142,118.51,0.006842,0.43622,0.011508,0.42917,0.18608,2.9395,0.27676,0.82792,0.029903,0.22417,0.0065778,5.4909,902.6,5.0547,0.72783,10.592,0.22707,0.12326,105.29,0.12156,0.59477,-0.1663,-0.014884,-0.032866,0.22504,7.2704,11.243,8.7956,18.321,79.728,28.105,12.3,8157.1,182.57,15.7,43.027,2,36,96.262,29.19,28.148,16.5,16,0.3,12,-0.2154,5,24,
350,3,-1.1749,0.86071,-0.024493,0.90445,0.49094,0.043282,-0.1141,0.19052,-0.04989,-0.25634,-0.069081,0.70506,0.65777,0.095547,9.466,3.4,0.088162,0.77972,0.00094241,0.13403,0.0011505,0.6963,1.6691,0.22178,0.81916,-166.33,11.531,-4.3027,0.15915,0.085279,0.15607,7.8119,0.3179,0.9057,1.0019,105.88,-0.034739,0.89253,0.0019196,0.2566,0.29414,5.1382,-6.1022,0.32483,-0.083269,-1.1942,-0.02708,9.466,648.87,8.5734,0.77822,10.82,0.17457,0.10888,153.4,-1,0.49,0.83226,-0.01287,-0.026215,0,5.527,7.0632,7.7373,14.332,65.606,28.184,11.05,8534.9,6.0679,15.4,22.639,0,35.5,113.98,33.69,32.734,17,15.5,0.1,12,-0.46913,6,25,
351,1,-0.1206,1.093,0.02286,0.56426,1.168,0.047798,0.04572,0.39004,0.019572,0.052464,0.0062346,0.53737,1.8669,0.43573,1.295,6.7665,0.040923,3.3153,0.00078971,0.021921,0.0016063,2.1736,2.6353,0.033854,0.49165,165,11.187,25.547,-0.21087,0.072612,0.19176,34.615,0.16418,0.87131,3.4315,53.203,0.042541,0.16665,0.00067612,-0.069821,0.44321,2.6806,0.52355,0.98312,0.051579,0.10493,0.040514,1.2949,3145.1,1.1283,0.96615,11.342,0.071859,0.039541,291.71,0.20746,0.34038,-0.062399,0,0,0.18236,5.6061,12.549,0.95145,17.969,32.57,29.776,13.15,7974.9,352.71,14.7,50.926,4,36.25,82.112,26.152,25.327,15.75,16.25,1.55,12,0.045,12,28,
351,2,-0.24744,1.254,0.00083415,0.68541,0.77181,0.017464,0.13603,0.93668,0.0010808,0.0026515,-0.012734,0.67161,0.91584,0.31459,2.1787,1.7708,0.022628,4.482,0.04761,0.024707,0.088895,1.1492,2.4516,0.027033,0.53558,7.9,11.459,5.6738,0.31213,0.14983,0.50166,2.8543,0.64998,0.7814,4.6065,203.3,0.001242,0.47627,0.061686,-0.13295,0.31482,2.4534,-0.95212,0.99926,0.0026496,0.4324,0.001217,2.1787,2979.4,1.7025,0.97297,11.2,0.057883,0.020864,284.42,-0.90862,0.16755,-0.067959,-0.017897,-0.023189,0,7.3435,9.174,11.558,18.545,102.25,27.114,12.05,8239.9,91.379,15.65,33.803,1,36,101.67,30.25,29.171,16.75,16,0.35,12,-0.1206,13,29,
351,3,-0.16048,1.2641,-0.046269,0.64865,0.77104,-0.038422,0.16012,0.61313,-0.060008,-0.13169,-0.061611,0.7663,-3.0969,0.35135,1.8462,3.6144,-0.049831,2.0724,0.14552,0.016091,0.24006,1.0062,3.4581,-0.046581,0.60618,-185.82,11.76,4.8153,0.35235,0.042467,0.37167,1.873,0.48203,0.93453,1.9802,99.601,-0.060379,0.12087,0.18873,0.351,0.22297,2.1945,-76.013,1.5758,-0.20751,0.45573,-0.071331,1.8462,1411.1,1.7253,1.0466,11.5,-0.025863,-0.035916,375.49,-1,0.38938,-0.042226,-0.0059261,-0.0076858,0,4.5822,7.0423,4.4456,12.114,36.026,29.215,10.675,8641,9.0071,15.3,21.669,0,35.25,117.43,34.88,34.004,17,15.25,-0.05,12,-0.24744,14,30,
351,4,-0.46758,1.226,0.019242,0.6685,0.75605,0.033384,0.1454,0.53762,0.025451,0.058045,-0.035515,0.78888,3.0682,0.3315,2.0166,2.4523,0.044156,1.6775,0.025494,0.014391,0.03962,0.95839,3.723,0.03239,0.64347,86.952,11.878,5.1997,0.12518,0.025023,0.34594,1.5564,0.45757,0.96257,1.7336,146.8,0.024392,0.075482,0.03372,0.10331,0.20307,2.2807,1.4679,1.6324,0.094755,0.43862,0.028784,2.0166,1498,1.9411,0.96761,11.599,0.072112,0.024488,461.67,1,0.43611,0.024793,0,0,0,4.7675,9.1877,1.819,1.3561,-14.819,33.275,11.2,8968.6,-11.074,11.6,40.747,3,33.5,71.323,38.868,37.601,17.125,15.75,4.15,12,-0.16048,15,31,
351,5,-0.37429,1.2033,-0.072988,0.67517,0.62754,-0.017858,0.13064,0.45254,-0.11631,-0.2247,-0.12754,0.77323,-0.46743,0.32483,2.0786,2.3339,-0.028457,1.4477,0.01164,0.06088,0.018114,0.81158,2.9013,-0.025758,0.64259,-267.59,11.669,4.8035,-0.18865,0.032585,0.2908,2.4034,0.46339,0.95174,1.4113,154.25,-0.094393,0.10032,0.018549,-0.32657,0.21629,1.9319,-4.0775,1.5018,-0.33745,0.40219,-0.1081,2.0786,1190.9,1.9783,1.0258,11.203,0.0092948,-0.016164,347.74,-1,0.44465,-0.13583,-0.010768,-0.017159,0,5.2752,6.818,3.4794,2.7282,-2.6098,38.146,11.35,9180,-37.62,11.525,30.725,4,31.5,58.556,43.347,41.711,15.917,14.5,2.975,12,-0.46758,16,32,
351,6,-0.34064,1.1761,0.023816,0.71363,0.95461,0.035493,0.11685,0.82839,0.024948,0.083164,-0.083467,0.78054,2.4183,0.28637,2.492,1.8563,0.037181,4.2456,0.030703,0.015375,0.046261,1.223,4.5781,0.056613,0.66369,106.8,11.871,8.1696,0.22314,0.049939,0.5498,2.9855,0.57594,0.93002,4.5004,193.93,0.030512,0.17439,0.032163,0.86065,0.20852,3.3335,1.3991,1.3734,0.11421,0.40803,0.033373,2.4994,1284.2,2.3176,0.94339,11.824,0.057031,0.054043,626.25,1,0.21212,0.17916,-0.0030207,-0.0031643,0,6.3771,10.298,0.853,5.4036,2.9481,30.655,10.7,9324.5,-18.995,16.775,7.3151,2.5,29.5,64.648,50.688,47.61,15.5,12.5,-4.275,12,-0.37429,17,33,
351,7,-0.79628,1.1428,-0.037293,0.72164,0.50279,0.058841,0.096617,0.24664,-0.074173,-0.13398,-0.13972,0.77337,0.6173,0.27836,2.5925,3.3243,0.11703,0.69299,0.0090586,0.18958,0.013385,0.65013,2.3692,0.17841,0.67675,-90.921,11.748,5.204,-0.11541,0.04489,0.16691,4.1831,0.33197,0.9378,0.84347,108.29,-0.048222,0.16127,0.018017,-0.53409,0.21222,1.8063,-2.3852,1.3116,-0.17573,0.3471,-0.051679,2.6014,678.63,2.4312,0.82159,11.06,0.17025,0.0897,324.53,-1,0.5961,-0.099695,-0.0080626,-0.016036,0,1.6259,2.773,-2.3155,5.7878,-15.072,18.869,10.425,9589.8,0.92088,23.65,31.54,0.5,28.25,76.529,62.775,56.905,17.375,12,-11.65,12,-0.34064,18,34,
352,1,-0.168,1.2934,0.07558,0.49906,0.52273,0.10121,0.13374,0.34657,0.14459,0.15088,0.047062,0.58954,8.2313,0.50094,0.99624,5.7317,0.19363,1.0207,0.013458,0.023523,0.029525,0.88668,1.2789,0.29484,0.4558,209.67,10.125,3.9087,0.26338,0.043257,0.15797,7.5932,0.3022,0.91332,1.4475,62.809,0.1282,0.086352,0.025745,0.40909,0.40874,1.0435,0.075214,1.2256,0.18491,0.26697,0.15144,0.99624,1389.7,0.90989,0.70516,9.4766,0.23293,0.15412,101.17,0.036244,0.36112,0.1594,-0.031241,-0.059766,0.15608,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,12,0.13056,4,38,
352,2,-0.641,1.1165,-0.071083,0.54827,0.61731,-0.092417,0.060819,0.37101,-0.11515,-0.15736,-0.071253,0.58279,-4.3931,0.45173,1.2137,6.3782,-0.14971,2.3772,0.010052,0.034078,0.019257,1.0592,1.5574,-0.10079,0.52197,-167.6,10.068,10.15,-0.055633,0.026296,0.19366,16.883,0.31371,0.95204,2.1595,56.442,-0.12197,0.05821,0.016283,0.11524,0.39639,1.3665,-1.8882,1.1396,-0.17933,0.13464,-0.12965,1.2137,1065.1,1.1555,1.1008,9.5857,-0.070285,-0.062219,111.96,-1,0.28586,-0.084174,-0.050004,-0.081003,0,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,12,-0.168,5,39,
353,1,-0.90923,1.0726,-0.083119,0.82177,0.68905,-0.076608,0.058248,0.45624,-0.12063,-0.46637,-0.084519,0.86059,-0.6278,0.17823,4.6108,2.2299,-0.11118,1.807,0.031749,0.17709,0.039571,0.80067,5.1911,0.046051,0.80235,-365.31,10.953,11.83,0.00035017,0.019428,0.36606,3.7695,0.53126,0.97636,1.8942,161.44,-0.096583,0.10901,0.046077,0.10883,0.13274,3.8661,-3.7443,1.3427,-0.62619,0.32682,-0.10115,4.6108,783.31,4.5018,0.95395,10.581,-0.078234,0.031732,223.69,-0.65183,0.36377,-0.027193,-0.011692,-0.016968,0,4.088,9.7174,-1.3673,18.065,30.449,29.464,13.5,7958.3,340.48,13.6,40.375,4,36.5,78.786,25.235,24.551,15.5,16.5,2.9,22,-0.37146,7,27,
354,1,-0.50068,1.0705,0.0062862,0.79027,0.31985,-0.0022915,0.021392,0.34992,0.019654,0.029973,0.0002467,0.32492,-0.30922,0.20973,3.7681,3.5667,-0.0071644,1.3731,0.0073536,0.023169,0.024227,0.98439,0.49396,0.12424,0.30353,34.659,12.259,14.952,0.18623,0.48675,0.10621,464.89,0.33207,0.38408,1.5679,100.93,0.019347,2.3209,0.022991,-0.15382,0.64752,1.5251,-0.23587,0.32389,0.0097081,0.102,0.0079544,3.7681,1156.3,1.4472,0.87576,11.119,0.16702,0.039738,125.54,-0.1337,0.20399,0.46992,-0.0098064,-0.03066,0.28378,4.088,9.7174,-1.3673,18.065,30.449,29.464,13.5,7958.3,340.48,13.6,40.375,4,36.5,78.786,25.235,24.551,15.5,16.5,2.9,28,0.0013602,7,19,
355,1,-0.15726,0.10135,-0.012097,0.86694,0.017139,-0.004011,-0.31255,0.068549,-0.70579,-0.090911,-0.020678,0.035251,-0.47142,0.13306,6.5154,4.0532,-0.23403,1.5326,0.001733,0.49643,0.0049827,0.4862,0.04827,0.0081289,0.3478,-81.238,12.922,-0.054837,0.53408,0.51914,0.023841,6955,1.391,0.40118,1.5452,88.819,-0.34316,3.9016,0.10111,-0.2587,0.35507,0.12881,-0.55385,0.37474,-0.034068,-2.3489,-0.013953,6.5154,893.6,2.6138,0.99187,8.8554,0.12407,0.00013932,57.475,-0.21687,0.011092,0.35486,-0.0039157,-0.22847,0,5.6061,12.549,0.95145,17.969,32.57,29.776,13.15,7974.9,352.71,14.7,50.926,4,36.25,82.112,26.152,25.327,15.75,16.25,1.55,28,-0.13887,30,41,
355,2,-0.21882,0.07517,-0.017392,0.42999,0.042306,-0.0093317,-0.31947,0.057075,-0.4111,-0.030512,-0.051355,0.025967,-1.1399,0.57001,0.75434,20501,-0.22057,11.219,0.0008399,0.1935,0.0024314,1.6293,0.14364,-0.15848,0.34544,-53.26,13.091,-0.13243,0.18444,0.084549,0.019716,23750,0.46603,0.80337,9.684,0,-0.66979,0.14833,0.019853,1.9237,0.29452,0.07422,-0.70297,1.9354,-0.059052,-0.56046,-0.040448,0.75434,1745.5,0.60601,1.1585,9.9282,-0.030535,-0.0067047,173.74,-0.26007,0.0043687,-0.017526,0,0,0,7.3435,9.174,11.558,18.545,102.25,27.114,12.05,8239.9,91.379,15.65,33.803,1,36,101.67,30.25,29.171,16.75,16,0.35,28,-0.15726,31,42,
355,3,-0.40429,0.1257,-0.011546,0.37154,0.04526,-0.0059078,-0.25143,0.091055,-0.2551,-0.018371,-0.056967,0.036151,-1.0003,0.62846,0.59118,27511,-0.13053,7.8925,0.002652,0.13049,0.0092216,1.252,0.18854,-0.10221,0.28758,-44.349,13.318,-0.18001,0.25436,0.083952,0.026186,30323,0.57857,0.77404,7.1606,0,-0.31938,0.13358,0.058595,0.34193,0.24006,0.072017,0.1673,2.6179,-0.048095,-0.40008,-0.031076,0.59118,2414,0.4576,1.1022,10.222,0.05416,-0.0046262,188.43,0.091286,0.0063207,0.022407,-0.0044814,-0.099015,0,4.5822,7.0423,4.4456,12.114,36.026,29.215,10.675,8641,9.0071,15.3,21.669,0,35.25,117.43,34.88,34.004,17,15.25,-0.05,28,-0.21882,32,43,
355,4,-3.5644,0.20651,-0.0426,0.42376,0.057396,-0.037073,-0.25798,0.07863,-0.74221,-0.073928,-0.094227,0.067139,-6.7069,0.57624,0.7354,4.2641,-0.64591,1.237,0.0024714,0.096305,0.0076016,0.85489,0.24478,0.17398,0.32512,-182.78,13.428,-0.22248,0.11701,0.098647,0.025564,4.1285,0.44539,0.76721,1.4976,84.425,-0.63451,0.17119,0.043059,0.41652,0.23448,0.099605,-3.1214,2.4575,-0.18168,-0.44769,-0.10053,0.7354,2472.4,0.56421,0.82602,10.571,-0.49471,0.0099858,39.166,-0.60948,0.038326,0.091044,-0.00062595,-0.010906,0,4.7675,9.1877,1.819,1.3561,-14.819,33.275,11.2,8968.6,-11.074,11.6,40.747,3,33.5,71.323,38.868,37.601,17.125,15.75,4.15,28,-0.40429,33,44,
356,1,1.4831,1.0796,0.13465,0.59887,1.0192,0.12647,0.027906,0.59047,0.1321,0.33566,0.14132,0.37854,9.5663,0.40113,1.4929,7.9331,0.12408,4.4017,0.046322,0.012971,0.13211,2.6925,4.0082,0.3483,0.35064,1779.8,12.667,36.524,0.32879,0.24823,0.20704,24.409,0.20313,0.5855,6.7542,45.38,0.35569,0.61882,0.045447,0.12668,0.25429,2.5409,-0.12303,1.5775,0.5295,0.069569,0.22483,1.4929,5302.3,0.87412,0.6517,12.686,0.13917,0.35501,136.78,-0.065546,0.15091,1.408,0,0,0.080666,4.088,9.7174,-1.3673,18.065,30.449,29.464,13.5,7958.3,340.48,13.6,40.375,4,36.5,78.786,25.235,24.551,15.5,16.5,2.9,26,1.868,26,48,
356,2,-0.23149,0.82395,0.089387,0.66856,0.87985,0.119,-0.078613,0.46029,0.10159,0.26969,0.088692,0.36792,3.8316,0.33144,2.0171,6.0154,0.13525,4.3743,0.027209,0.035297,0.060935,2.3914,4.1991,0.34513,0.44653,1494.8,12.903,-11.192,0.26508,0.22203,0.20553,28.542,0.2336,0.6679,6.6797,59.847,0.24295,0.66989,0.030925,0.092069,0.20953,2.6546,-0.16015,1.5818,0.4266,-0.23719,0.1337,2.0171,5542.4,1.3472,0.65487,12.775,0.15201,0.30366,157.78,-0.087048,0.13172,0.042419,-0.00601,-0.0068307,0.14817,7.2704,11.243,8.7956,18.321,79.728,28.105,12.3,8157.1,182.57,15.7,43.027,2,36,96.262,29.19,28.148,16.5,16,0.3,26,1.4831,27,49,
356,3,-1.5782,0.48028,-0.021193,0.86098,0.66809,0.0099413,-0.38736,0.26541,-0.031722,-0.15244,-0.034668,0.35796,0.20011,0.13902,6.193,4.2484,0.01488,4.3222,0.024932,0.074359,0.033451,1.8664,5.5385,0.24982,0.74532,-141.51,13.237,-1.7247,0.39758,0.11565,0.19781,4.3901,0.29609,0.86567,5.7615,84.737,-0.059205,0.83189,0.037318,0.061201,0.12063,4.8055,-1.3314,1.1525,-0.17569,-2.7863,-0.024615,6.193,928.31,5.3611,0.75018,12.834,0.034551,0.1669,210.52,-1,0.11596,-0.19544,-0.018993,-0.028429,0,5.527,7.0632,7.7373,14.332,65.606,28.184,11.05,8534.9,6.0679,15.4,22.639,0,35.5,113.98,33.69,32.734,17,15.5,0.1,26,-0.23149,28,50,
357,1,-0.68543,1.0247,-0.057089,0.73048,0.13964,-0.046683,0.017481,0.37769,-0.40882,-0.21182,-0.029359,0.72496,-3.8381,0.26952,2.7103,0.6131,-0.3343,0.34252,0.0092005,0.0871,0.013005,0.19262,0.51846,-0.031427,0.70748,-206.83,11.596,7.9884,0.21722,0.023001,0.26721,30.517,1.9135,0.96851,0.33209,587.18,-0.078748,0.085342,0.065885,-0.77894,0.26934,0.51813,-1.8067,1.0006,-0.21196,0.06486,-0.078153,2.7103,976.47,2.625,1.0314,9.6276,-0.2584,-0.0043886,50.933,-1,0.42051,0.058196,-0.0016377,-0.011728,0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,25,-0.10637,6,17,
358,1,-0.27714,1.0253,0.00011907,0.79479,0.77431,-0.018114,0.0167,0.63086,0.00015378,0.00058026,-0.056902,0.67667,-0.47913,0.20521,3.8731,2.1037,-0.023393,2.5915,0.016879,0.048825,0.025575,1.1443,3.9715,0.19972,0.65997,0.57143,11.115,46.366,0.088138,0.13482,0.41635,8.2918,0.5377,0.83037,3.2383,171.13,0.00017597,0.657,0.021798,0.093437,0.19497,3.7733,1.0047,1.0525,0.00061073,0.081381,0.00014982,3.8768,984.79,3.2161,0.80028,10.859,0.0027296,0.15465,115.1,1,0.23911,-0.03917,-0.023591,-0.030467,0,4.5941,10.661,-0.59437,18.033,31.156,29.568,13.383,7963.9,344.56,13.967,43.892,4,36.417,79.895,25.541,24.81,15.583,16.417,2.45,14,-0.27307,6,12,
358,2,0.0256,1.5558,0.0014036,0.81106,0.93052,-0.022031,0.27873,1.0379,0.0015084,0.007429,-0.053392,0.78017,-0.73205,0.18894,4.2928,2.3939,-0.023676,2.8824,0.052222,0.032342,0.10414,1.1927,6.2003,0.28439,0.50144,7.2857,11.194,3.3385,0.081624,0.30962,0.52046,4.9499,0.55932,0.61826,4.0279,150.38,0.0017991,1.6387,0.056122,0.29983,0.15008,4.9251,11.75,1.2589,0.0093526,1.4752,0.0017306,4.2928,980.71,2.654,0.71561,11.122,0.0029872,0.26463,196,0.85455,0.23102,-0.16742,-0.002188,-0.0023513,0.22727,7.2948,10.553,9.7164,18.396,87.235,27.775,12.217,8184.7,152.17,15.683,39.953,1.6667,36,98.066,29.543,28.489,16.583,16,0.31667,14,-0.27714,7,13,
358,3,0.0051333,1.6656,0.10592,0.5473,1.002,0.1173,0.31669,0.99389,0.10571,0.23398,0.010055,0.79248,9.4604,0.4527,1.209,2.4259,0.11706,2.4137,0.039933,0.012374,0.083932,1.2644,6.1704,0.34921,0.47578,269.67,11.243,3.164,0.051011,0.071514,0.47288,3.9385,0.47192,0.86933,3.7088,148.4,0.13366,0.15797,0.039853,0.13178,0.16239,2.2134,78.314,2.7877,0.65226,0.69956,0.19354,1.209,1152.5,1.051,0.65079,11.245,0.13992,0.34992,286.64,0.9751,0.27017,0.13726,-0.0031947,-0.0031882,0,5.212,7.0562,6.6401,13.593,55.746,28.528,10.925,8570.3,7.0477,15.367,22.316,0,35.417,115.13,34.087,33.157,17,15.417,0.05,14,0.0256,8,14,
358,4,0.1239,1.5859,0.043788,0.58557,0.85939,0.053486,0.28757,0.96623,0.050952,0.10566,0.0020403,0.77837,4.1619,0.41443,1.413,2.0063,0.062237,2.1543,0.028803,0.014954,0.058685,1.1041,4.7618,0.33547,0.49081,110.17,11.232,2.9885,-0.011771,0.094769,0.47423,3.2757,0.55182,0.83816,3.2418,179.44,0.056255,0.22868,0.033516,-0.15245,0.18048,2.0737,-0.59147,2.2963,0.24262,0.69389,0.074777,1.413,1042.7,1.1843,0.66453,11.08,0.083003,0.2883,270.27,-0.41992,0.2651,0.098283,-0.002981,-0.0034687,0.19547,4.5163,8.7063,1.6712,3.2536,-10.093,32.602,11,8919.4,-5.9585,12.4,36.292,2.3333,33.833,82.334,38.246,37.084,17.097,15.583,3.1833,14,0.0051333,9,15,
358,5,0.33473,1.5618,0.047686,0.60908,0.46026,0.042447,0.29244,1.4438,0.10361,0.12198,0.041346,0.81298,13.876,0.39092,1.558,1.3834,0.092225,9.5348,0.057642,0.0066462,0.11073,0.56613,2.7621,0.36837,0.52055,142.9,11.406,1.5739,0.19108,0.088532,0.75158,1.5498,1.633,0.85465,15.096,260.23,0.058656,0.22647,0.12524,-0.36211,0.16663,1.1774,0.29713,2.3461,0.28618,0.74807,0.078293,1.558,1171.5,1.3316,0.63163,10.63,0.10629,0.16954,179.12,0.12935,0.030489,0.099692,-0.021324,-0.04633,0.17716,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,14,0.1239,10,16,
358,6,0.62783,1.9268,0.1235,0.53488,1.3766,0.14311,0.39544,1.0529,0.089713,0.26552,0.11122,0.8221,11.932,0.46512,1.15,4.285,0.10396,2.8599,0.079132,0.0087131,0.18547,1.6745,8.5497,0.3263,0.42666,371.7,11.411,3.4812,0.0043604,0.10822,0.44924,9.6953,0.32634,0.79768,4.2451,84.013,0.15022,0.23266,0.057484,2.004,0.16101,2.9596,1.6011,2.8888,0.76702,0.85018,0.23089,1.1539,1399.9,0.9173,0.6737,11.73,0.11654,0.44919,567.56,0.44462,0.32428,-0.029506,-0.047601,-0.034579,0.21367,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,14,0.33473,11,17,
358,7,0.50943,1.7221,0.14093,0.58984,1.2654,0.1684,0.36161,0.9306,0.11137,0.34359,0.14949,0.86242,22.01,0.41016,1.4381,3.5251,0.13308,2.1789,0.040755,0.0060465,0.08138,1.4672,10.077,0.34274,0.5008,591.87,11.744,3.4992,0.39543,0.089043,0.46605,11.761,0.36831,0.84904,3.3151,102.13,0.16341,0.21709,0.032208,0.28268,0.12557,3.0851,0.59232,3.2664,1.1223,0.88165,0.23892,1.4421,1722.6,1.221,0.65726,11.979,0.14397,0.4337,741.54,0.22849,0.3817,0.088251,-0.0015874,-0.0012545,0.22167,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,14,0.62783,12,18,
358,8,-0.012333,1.5963,0.071534,0.61538,0.98554,0.076951,0.30873,0.91971,0.072583,0.18599,0.12174,0.82645,4.2518,0.38462,1.6,2.6805,0.07808,2.2325,0.033919,0.018364,0.065515,1.1925,5.8624,0.31111,0.51773,299.33,11.74,3.1923,-0.0036588,0.097654,0.47616,7.5874,0.48315,0.84131,3.2408,134.3,0.086555,0.2539,0.034416,-0.224,0.16811,2.5624,-0.49426,2.2879,0.42551,0.80268,0.11624,1.6048,1609.4,1.3461,0.68889,11.726,0.09536,0.30662,603.51,-0.32825,0.30411,0.33392,0,0,0.16325,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2,28,84.66,73.2,63.88,16,12,1.2,14,0.50943,13,19,
358,9,-0.35667,1.4095,-0.050705,0.73328,0.8072,-0.040135,0.23884,0.78113,-0.062815,-0.1901,-0.0030245,0.8221,-1.7393,0.26672,2.7492,2.04,-0.049722,1.7562,0.022397,0.028587,0.038401,0.98188,4.6899,0.26968,0.58325,-206.77,11.715,3.3797,-0.025483,0.15002,0.4556,2.9045,0.56442,0.79541,2.4047,176.47,-0.061677,0.56246,0.027747,-0.20183,0.17212,3.0264,-1.6908,1.5497,-0.2946,0.89546,-0.069148,2.7614,1087.7,2.1867,0.73032,11.5,-0.025823,0.21769,514.32,-1,0.33567,-0.0022745,0,0,0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,14,-0.012333,14,20,
358,10,-1.1211,1.1013,-0.087797,0.81047,1.1304,-0.066506,0.072192,0.74162,-0.077669,-0.46323,-0.090942,0.78507,-2.0367,0.18953,4.2761,2.7012,-0.058835,4.3503,0.028073,0.028887,0.03938,1.4399,5.5375,0.21299,0.71288,-344.33,11.676,15.658,-0.038239,0.097588,0.52868,6.7326,0.4677,0.87959,5.5276,133.27,-0.11183,0.51489,0.024835,0.34684,0.20413,5.9641,-0.66532,0.92847,-0.43009,0.3809,-0.10833,4.3039,743.33,3.7613,0.78701,11.798,-0.041767,0.24077,796.41,-0.24962,0.2045,0.14067,0,0,0,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,14,-0.35667,15,21,
359,1,0.35033,0.93182,-0.005828,0.89747,0.12974,-0.0072064,-0.059102,0.81831,-0.044921,-0.05684,-0.0031921,0.80775,-0.044751,0.10253,8.7528,14.986,-0.055545,1.1599,0.040216,1.2412,0.046393,0.16062,0.67903,0.12917,0.86685,-80.333,10.63,-2.1952,4.6254,0.030615,0.70935,4672,5.4675,0.96589,1.3319,24.022,-0.0072151,0.29858,0.30997,-0.30424,0.19107,1.2653,-1.5878,0.53664,-0.030502,-0.57642,-0.0064939,8.7528,1413.3,8.4542,0.87083,8.5877,-0.015284,0.016759,137.56,-1,0.097408,3.4164,-0.0020072,-0.015471,0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,21,-0.044,27,40,
360,1,0.071407,0.88974,0.090323,0.78566,0.8116,0.12555,-0.082656,0.52284,0.11129,0.42139,0.0021561,0.66696,13.473,0.21434,3.6654,2.5935,0.15469,2.763,0.040639,0.011481,0.054213,1.2169,6.2424,0.25437,0.74961,636.15,11.462,-9.8191,0.39439,0.036043,0.39193,4.2061,0.48291,0.95412,3.7055,138.81,0.13543,0.16816,0.050073,0.20688,0.13002,3.7865,1.7446,1.6486,0.69471,-0.38562,0.11496,3.6654,1509.6,3.4973,0.74563,11.254,0.17512,0.20645,314.97,0.4659,0.21902,0.32327,0.00041018,0.00050539,0.13645,5.6061,12.549,0.95145,17.969,32.57,29.776,13.15,7974.9,352.71,14.7,50.926,4,36.25,82.112,26.152,25.327,15.75,16.25,1.55,29,0.015185,8,42,
360,2,0.2443,0.72114,0.066475,0.8632,0.58824,0.066174,-0.23568,0.36721,0.11301,0.48592,0.00467,0.60948,4.6274,0.1368,6.3099,2.3543,0.1125,2.1467,0.023006,0.024311,0.027221,0.96515,3.3362,0.15413,0.84516,1016.4,12.238,-2.4959,1.171,0.018041,0.31035,0.75224,0.52758,0.9791,2.5379,152.91,0.10907,0.13187,0.03911,0.57354,0.17632,4.3,0.59781,0.77586,0.37701,-1.7228,0.07701,6.3099,2091.8,6.178,0.84587,11.707,0.12687,0.090668,459.95,0.23012,0.23179,1.9443,-0.013807,-0.023471,0.091739,7.3435,9.174,11.558,18.545,102.25,27.114,12.05,8239.9,91.379,15.65,33.803,1,36,101.67,30.25,29.171,16.75,16,0.35,29,0.071407,9,43,
